index,tollbooth_name,direction,road,km,tdpa,M,A,AR,B,C2,C3,C4,C5,C6,C7,C8,C9,VNC,vta,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
200-02,las cañas,ent. cuatro caminos-las cañas,ex-037d,211.400,101,0.6,57.3,0.3,2.9,6.3,4.5,1.0,2.2,1.7,0.1,0.0,0.5,22.6,"36,963",8.6,8.0,8.8,9.1,8.2,7.5,8.3,8.4,8.3,7.8,8.7,8.3
200-03,las cañas,las cañas-lázaro cárdenas,ex-037d,211.400,13,0.6,64.8,0.3,1.2,2.7,28.3,0.6,0.8,0.3,0.0,0.0,0.1,0.3,"4,728",5.7,8.5,15.9,8.0,12.0,9.3,5.1,3.9,16.3,5.2,6.0,4.1
201-01,feliciano,las cañas-feliciano,ex-037d,282.000,"2,141",1.0,84.9,0.2,4.0,1.8,3.3,0.5,1.7,0.8,0.0,0.0,0.4,1.4,"781,521",8.8,6.8,8.4,12.0,9.0,7.3,9.1,9.5,6.2,6.1,7.0,9.8
201-02,feliciano,las cañas-lázaro cárdenas,ex-037d,282.000,"3,355",0.4,46.6,0.2,2.9,2.8,3.4,3.0,11.4,5.8,2.6,0.2,17.7,3.0,"1,224,623",8.1,6.9,7.9,8.8,8.5,8.0,8.7,9.0,7.9,8.1,8.4,9.7
201-03,feliciano,feliciano-lázaro cárdenas,ex-037d,282.000,"1,364",0.9,78.1,0.2,3.7,4.4,4.6,0.6,2.7,1.6,0.0,0.0,0.3,2.9,"497,869",8.9,7.4,8.4,9.3,9.0,7.7,8.6,8.4,6.8,7.6,7.9,10.0
202,puente inter. laredo iii,nuevo laredo-laredo,ex-085,5.200,"5,702",0.0,1.9,0.1,0.0,5.0,9.8,0.3,82.5,0.3,0.0,0.0,0.0,0.1,"2,081,073",7.5,7.5,9.0,8.4,8.8,8.7,8.2,9.0,8.4,8.7,8.2,7.6
203-01,la venta sánchez magallanes,agua dulce-cárdenas,ex-184d,73.200,"10,156",0.4,45.2,0.4,3.0,5.3,5.8,1.0,19.4,3.7,0.3,0.1,11.4,4.0,"3,707,085",8.1,6.5,8.2,8.7,8.3,8.0,8.8,9.1,7.9,8.3,8.2,9.9
203-02,la venta sánchez magallanes,agua dulce-ent. magallanes,ex-184d,73.200,669,0.4,79.3,0.6,2.0,3.0,1.5,0.4,5.3,1.2,0.0,0.0,0.4,5.9,"244,047",7.0,6.7,8.7,9.1,8.9,8.6,8.4,8.2,7.5,7.4,9.1,10.4
203-03,la venta sánchez magallanes,ent. magallanes-cárdenas,ex-184d,73.200,150,0.7,37.0,0.2,0.7,3.7,1.8,0.5,2.3,1.1,0.0,0.0,0.4,51.6,"54,767",7.1,6.2,7.6,8.3,8.0,8.5,8.4,9.3,8.4,9.0,9.0,10.2
204-01,san alejo tejocotal,ent. tulancingo-venta grande,ex-132d,112.500,"9,553",1.0,71.7,0.3,4.7,3.2,4.2,0.9,5.5,2.2,0.3,0.1,5.9,0.0,"3,486,758",7.8,6.7,8.2,10.3,8.3,7.3,8.5,9.0,7.5,7.9,8.8,9.7
204-02,san alejo tejocotal,ent. tulancingo-san alejo,ex-132d,112.500,"3,324",1.1,84.2,0.5,0.2,4.1,4.5,0.6,1.9,2.1,0.0,0.0,0.8,0.0,"1,213,292",7.8,7.2,8.5,8.9,8.7,7.7,8.4,9.5,7.8,8.1,8.3,9.1
204-03,san alejo tejocotal,san alejo-venta grande,ex-132d,112.500,"2,365",0.8,79.9,0.5,5.6,5.0,3.9,0.7,1.9,1.0,0.0,0.0,0.7,0.0,"863,167",8.0,7.2,8.3,9.2,8.5,7.8,8.4,8.7,7.6,8.1,8.5,9.7
205,totomoxtle,totomoxtle-ent. el pital,er-d,181.361,"2,711",1.7,72.0,0.4,2.5,3.8,4.4,0.7,8.5,2.2,0.0,0.0,3.0,0.8,"989,435",9.4,6.7,8.8,11.7,9.1,7.4,8.7,9.4,7.3,6.3,6.7,8.5
206-01,las choapas,ent. las choapas-nvo. sacrificio,ex-187d,16.800,"3,102",0.4,35.7,0.4,5.1,6.1,9.8,1.2,21.8,3.8,0.5,0.3,13.8,1.1,"1,132,076",8.4,6.8,8.5,8.9,8.5,8.5,8.6,8.7,7.5,7.8,8.1,9.7
206-02,las choapas,ent. las choapas-ent. las choapas ii,ex-187d,16.800,"1,818",4.3,81.5,0.4,1.4,5.3,2.4,0.1,1.7,0.2,0.0,0.0,0.2,2.5,"663,490",6.5,6.4,7.6,7.4,7.8,8.9,9.3,8.9,8.9,9.7,8.7,9.9
206-03,las choapas,ent. las choapas ii-nvo. sacrificio,ex-187d,16.800,55,2.4,65.2,1.8,13.2,5.1,8.2,0.5,2.1,0.7,0.1,0.0,0.7,0.0,"20,085",7.7,6.1,10.2,8.2,9.9,7.9,9.8,8.1,8.1,6.5,8.5,9.0
207-01,malpasito,nvo. sacrificio-raudales,ex-187d,128.000,"3,570",0.5,42.3,0.4,4.9,6.4,8.8,1.1,18.7,3.2,0.4,0.3,11.9,1.1,"1,303,049",7.0,5.7,7.3,8.1,7.9,7.2,7.9,8.8,8.4,9.3,10.1,12.3
207-02,malpasito,malpasito-ent. rómulo calzada,ex-187d,128.000,50,5.1,79.4,0.4,2.1,4.7,2.1,0.3,1.9,0.8,0.0,0.0,0.0,3.2,"18,316",5.9,6.3,7.4,8.9,9.3,8.7,7.6,9.6,9.9,8.4,8.8,9.2
207-03,malpasito,ent. rómulo calzada-ocuilapa,ex-187d,128.000,"1,682",2.1,82.8,0.5,1.7,8.1,2.9,0.1,0.3,0.2,0.0,0.0,0.0,1.3,"613,815",8.6,6.9,8.3,8.1,7.1,7.6,7.3,5.9,8.4,9.3,10.1,12.4
208,ocozocoautla,ent. raudales-ocozocoautla,ex-187d,182.200,"5,003",0.5,55.0,0.4,4.2,6.5,6.7,0.8,13.3,2.3,0.3,0.2,8.5,1.3,"1,826,199",8.4,6.7,8.4,8.9,8.4,8.1,8.6,8.8,7.6,7.9,8.3,9.9
209,tepotzotlán,tepalcapa-tepeji del río,ex-057d,43.010,"61,199",0.6,68.2,0.1,4.0,5.2,3.6,0.6,10.8,0.6,0.1,0.1,2.0,4.1,"22,337,608",7.9,5.9,8.6,8.8,8.5,8.0,8.6,8.8,8.2,8.7,8.5,9.5
210-01,jorobas,jorobas-tepeji del río,ex-057d,56.280,"2,273",0.6,57.1,0.3,2.1,5.6,5.1,0.9,13.9,2.1,0.1,0.2,4.7,7.3,"829,824",7.7,6.3,8.1,8.0,8.4,7.9,7.9,8.2,7.8,7.8,9.7,12.2
210-02,jorobas,jorobas-zumpango circuito mexiquense,ex-057d,56.280,"15,067",0.4,59.5,0.2,4.0,5.6,5.9,0.8,14.6,2.3,0.1,0.0,3.2,3.4,"5,499,299",7.5,6.7,8.0,8.5,8.6,8.1,8.4,8.8,8.0,8.7,8.7,10.0
211,polotitlán,tepeji-polotitlán,ex-057d,133.050,781,0.6,70.0,0.5,1.3,4.5,3.3,0.3,3.2,1.1,0.0,0.0,0.8,14.4,"285,138",9.2,5.9,9.9,10.4,8.5,7.5,8.8,9.7,7.8,7.2,7.2,7.9
212-01,palmillas,tepeji del río-palmillas,ex-057d,147.917,"42,666",0.4,57.4,0.3,3.0,6.1,4.7,0.7,18.5,1.6,0.2,0.1,4.0,3.0,"15,573,226",7.9,5.9,8.7,8.9,8.8,8.3,8.5,8.7,8.1,8.6,8.4,9.2
212-02,palmillas,tepeji del río-palmillas,ex-057d,146.500,"12,386",0.3,56.7,0.2,4.3,4.0,6.4,0.7,16.5,2.3,0.2,0.0,5.9,2.5,"4,521,054",6.8,5.2,7.9,8.5,8.0,7.8,9.0,9.6,8.6,9.0,8.9,10.7
213,ixtapaluca,chalco panasonic-méxico,ex-150d,31.900,"17,237",2.6,88.4,0.1,0.4,3.3,1.6,0.1,1.5,0.1,0.0,0.0,0.1,1.8,"6,291,681",8.6,7.0,9.1,8.9,9.0,8.6,8.8,8.9,8.5,8.5,6.6,7.5
214,chalco,méxico-chalco,ex-150d,32.000,"42,848",0.9,90.5,0.0,2.3,2.4,1.2,0.0,1.2,0.2,0.0,0.0,0.1,1.2,"15,639,540",8.1,6.8,8.7,8.4,8.5,8.3,8.6,8.8,8.3,8.5,8.1,8.9
215,san marcos,méxico-río frío,ex-150d,33.300,"33,652",0.6,72.2,0.1,4.9,5.0,3.5,0.2,6.6,0.6,0.1,0.1,2.6,3.5,"12,282,864",7.6,5.6,8.2,8.8,8.3,7.8,8.6,9.1,8.2,9.0,8.7,10.1
216,san marcos bis,méxico-circuito exterior mexiquense,ex-150d,33.300,"7,443",0.8,90.3,0.0,0.1,2.1,1.5,0.1,2.3,0.3,0.0,0.0,0.7,1.8,"2,716,875",8.0,6.6,8.4,8.0,8.4,8.3,8.3,8.3,8.3,9.0,9.0,9.4
217,san martín texmelucan,río frío-puebla,ex-150d,91.000,"51,435",0.7,68.2,0.2,4.4,4.7,4.3,0.4,9.9,1.2,0.2,0.1,3.9,1.8,"18,773,956",7.8,5.9,8.4,8.6,8.5,7.9,8.6,9.0,8.2,8.9,8.6,9.6
218,querétaro,querétaro-celaya,ex-045d,7.000,"16,572",0.4,64.3,0.2,3.9,6.1,4.6,0.9,12.5,1.3,0.4,0.2,3.0,2.2,"6,048,635",7.5,5.6,8.1,8.4,9.1,8.9,8.9,9.2,8.4,8.8,8.4,8.7
219-01,querétaro bis,querétaro-ent. lib. suroeste de querétaro,ex-045d,7.000,"18,346",1.1,75.9,0.2,1.3,4.3,3.9,0.5,9.0,2.0,0.1,0.0,1.2,0.5,"6,696,277",5.9,5.9,7.0,7.1,9.2,8.8,9.1,9.5,9.1,9.8,9.6,9.0
219-02,querétaro bis,ent. lib.,ex-045d,7.000,"5,899",0.4,57.6,0.3,0.6,5.6,3.8,0.5,19.7,2.4,0.4,0.1,7.5,1.1,"2,153,124",8.1,5.5,8.8,8.1,8.5,8.1,8.2,8.5,8.3,8.8,9.4,9.7
220,apaseo,apaseo-celaya,ex-045d,24.000,"11,334",0.4,53.8,0.3,3.9,4.7,6.8,0.9,17.9,2.6,0.4,0.1,6.6,1.6,"4,137,005",7.7,5.7,8.1,8.7,8.4,7.9,8.4,8.7,8.2,8.7,9.0,10.5
221,villagrán,celaya-villagrán,ex-045d,63.000,"1,025",0.5,73.2,0.5,1.0,3.9,4.9,0.6,8.0,1.7,0.0,0.0,1.0,4.7,"374,133",7.8,6.5,8.6,8.4,8.8,7.9,8.0,8.1,8.2,9.5,8.6,9.6
222-01,salamanca,celaya-irapuato,ex-045d,83.250,"12,408",0.3,52.9,0.3,3.3,6.7,7.2,0.7,16.3,2.0,0.2,0.0,5.5,4.6,"4,528,906",7.8,6.3,8.5,8.7,8.5,8.1,8.3,8.4,8.0,8.8,8.9,9.7
222-02,salamanca,celaya-salamanca,ex-045d,83.250,"1,350",0.6,79.2,0.3,0.4,3.6,4.0,0.2,4.8,0.5,0.0,0.0,0.3,6.1,"492,874",7.5,5.6,8.5,8.2,8.6,8.0,8.5,8.7,8.4,9.1,8.8,10.1
222-03,salamanca,salamanca-irapuato,ex-045d,83.250,"1,624",0.9,87.0,0.3,0.5,3.2,2.1,0.1,3.8,0.2,0.0,0.0,0.2,1.7,"592,646",8.2,6.6,9.1,8.5,9.1,8.4,7.2,6.9,8.0,9.2,8.9,9.9
223-01,cerro gordo,celaya-ent. cerro gordo,ex-045d,78.900,"14,419",0.4,58.8,0.3,2.0,5.7,5.1,0.7,17.7,1.9,0.5,0.1,5.4,1.4,"5,263,113",7.5,5.7,8.2,8.5,8.7,8.2,8.7,9.2,8.4,8.7,8.6,9.6
223-02,cerro gordo,ent. cerro gordo-irapuato,ex-045d,78.900,175,0.3,49.0,0.2,1.4,6.5,3.6,0.3,15.5,1.5,0.5,0.0,11.3,9.9,"64,036",7.5,6.3,8.7,8.1,8.7,8.2,8.9,8.9,8.3,8.7,8.7,9.0
223-03,cerro gordo,ent. cerro gordo-salamanca,ex-045d,78.900,114,1.9,90.6,0.5,0.2,3.3,2.5,0.1,0.6,0.2,0.0,0.0,0.1,0.0,"41,717",6.7,6.5,7.3,7.4,8.2,7.7,9.8,8.6,8.5,9.5,9.2,10.6
224,ixtenco,amozoc-ixtenco,ex-140d,1.000,"11,248",0.6,74.7,0.1,5.1,4.2,3.5,0.5,7.1,0.7,0.2,0.0,2.2,1.1,"4,105,537",7.8,7.0,8.3,8.7,8.6,8.0,8.2,9.1,8.1,8.5,8.4,9.3
225-01,audi,ixtenco-audi,ex-140d,35.600,"2,027",0.3,65.8,0.8,11.6,3.0,1.4,0.4,13.8,0.8,0.1,0.0,1.0,1.0,"739,688",8.2,7.3,8.8,8.5,8.7,7.9,7.2,9.0,8.6,9.0,8.5,8.3
225-02,audi,audi-cuapiaxtla,ex-140d,35.600,122,0.0,25.7,0.1,0.6,8.9,3.7,1.1,41.8,5.8,0.8,0.1,11.4,0.0,"44,378",8.8,8.7,9.0,7.8,8.5,8.3,7.2,8.3,8.3,8.4,8.6,8.1
225-03,audi,audi-oriental,ex-140d,35.600,31,0.0,32.0,0.0,0.5,6.5,5.8,1.0,18.1,13.4,1.5,0.1,21.1,0.0,"11,145",9.6,8.4,9.8,9.2,10.6,9.2,7.4,8.5,7.3,7.2,5.9,6.9
226-01,cuapiaxtla,ixtenco-oriental,ex-140d,40.000,"6,530",0.6,76.8,0.1,3.2,3.9,3.6,0.5,5.6,0.7,0.3,0.1,2.6,2.0,"2,383,426",7.7,6.9,8.2,8.9,8.5,8.0,8.5,9.0,8.0,8.4,8.2,9.7
226-02,cuapiaxtla,ixtenco-cuapiaxtla,ex-140d,40.000,"1,634",0.5,66.0,0.4,0.6,6.5,6.7,0.8,11.1,2.1,0.2,0.0,3.5,1.6,"596,579",7.7,7.0,8.2,8.3,8.4,7.8,8.3,9.1,8.0,8.6,8.8,9.8
226-03,cuapiaxtla,cuapiaxtla-oriental,ex-140d,40.000,"6,064",0.5,64.0,0.2,4.8,4.4,3.9,1.0,7.7,3.1,0.6,0.0,7.7,2.1,"2,213,431",7.8,6.8,7.9,9.1,8.2,7.8,8.6,9.1,8.0,8.1,8.4,10.2
227-01,cantona,oriental-perote,ex-140d,81.000,"7,128",0.5,61.0,0.2,3.9,3.7,4.8,1.1,11.0,3.4,0.8,0.1,8.7,0.8,"2,601,740",7.7,6.7,8.1,9.3,8.4,7.9,8.6,9.0,7.9,8.1,8.2,10.1
227-02,cantona,oriental-cantona,ex-140d,81.000,169,1.3,73.2,0.5,0.3,4.1,3.0,0.2,2.5,1.1,0.0,0.0,2.3,11.5,"61,626",12.8,11.5,13.0,13.7,6.6,5.6,6.4,7.1,5.8,5.9,5.6,6.0
227-03,cantona,cantona-perote,ex-140d,81.000,231,1.2,74.0,0.4,0.3,2.6,1.7,0.1,1.0,0.9,0.0,0.0,1.0,16.8,"84,335",5.0,3.7,4.3,5.5,9.5,9.2,10.7,9.8,10.4,10.4,10.1,11.4
228,perote,libramiento de perote,ex-140d,97.000,"1,956",0.3,35.7,0.2,0.5,8.4,13.5,3.2,18.2,9.7,0.2,0.1,8.9,1.1,"714,036",7.8,7.2,8.4,8.7,8.5,8.2,8.6,8.9,8.0,8.4,8.4,8.9
229-01,matehuala,san luis potosí-saltillo,ex-d,9.600,"15,112",0.1,26.1,0.6,1.7,5.7,3.5,0.8,49.9,3.9,0.4,0.1,7.2,0.0,"5,515,900",8.1,7.1,8.4,8.3,8.1,8.1,8.8,8.7,7.9,8.3,8.2,10.0
229-02,matehuala,san luis potosí-dr. arroyo,ex-d,9.600,60,0.6,72.4,2.5,0.4,11.6,5.5,0.4,4.3,0.9,0.0,0.0,1.4,0.0,"22,038",9.7,7.4,8.6,7.6,7.0,7.4,9.3,9.0,7.5,8.5,8.6,9.4
229-03,matehuala,dr. arroyo-saltillo,ex-d,9.600,57,0.5,71.4,2.9,0.4,12.3,5.3,0.4,3.8,0.9,0.1,0.0,2.0,0.0,"20,624",7.3,6.4,8.1,10.6,7.7,7.3,9.3,9.4,8.3,8.2,7.6,9.8
230-01,atlacomulco,acambay-atlacomulco,ex-m40d,11.300,490,0.5,57.5,0.4,2.7,7.4,4.5,0.6,20.0,2.4,0.2,0.0,2.3,1.5,"178,889",7.8,7.3,8.4,8.7,8.5,8.3,8.3,8.6,7.8,8.1,8.8,9.4
230-02,atlacomulco,jilotepec-atlacomulco,ex-m40d,11.300,282,0.3,70.3,0.2,0.8,6.8,3.2,0.6,5.3,2.4,0.5,0.2,5.6,3.8,"102,824",7.3,7.0,7.9,7.7,7.9,7.8,7.9,8.5,8.6,9.2,9.5,10.7
230-03,atlacomulco,querétaro-atlacomulco,ex-m40d,11.300,"3,035",0.3,50.6,0.1,5.2,5.7,5.2,2.5,20.2,2.8,0.6,0.2,6.0,0.6,"1,107,687",7.6,7.0,7.9,8.5,8.0,7.8,8.4,8.9,8.1,8.8,8.9,10.1
230-04,atlacomulco,tula ii-atlacomulco,ex-m40d,11.300,42,1.2,91.7,0.5,0.3,2.5,0.7,0.1,1.4,0.7,0.0,0.0,0.0,0.9,"15,207",8.1,7.1,7.9,8.5,8.1,7.7,8.6,8.5,7.4,8.4,9.0,10.7
230-05,atlacomulco,tula i-atlacomulco,ex-m40d,11.300,226,0.3,45.0,0.3,1.0,3.5,5.8,1.7,10.9,8.3,0.2,0.1,8.1,14.8,"82,335",8.9,7.1,8.4,9.6,9.1,7.6,8.0,8.8,7.8,8.6,8.0,8.1
230-06,atlacomulco,atitalaquia-atlacomulco,ex-m40d,11.300,53,0.5,40.7,0.3,0.6,2.1,12.9,1.0,6.6,27.1,0.2,0.1,7.7,0.2,"19,233",7.3,6.4,7.5,8.0,8.7,11.1,8.8,7.9,7.5,9.0,8.7,9.1
230-07,atlacomulco,apaxco-atlacomulco,ex-m40d,11.300,14,0.4,80.5,0.3,0.0,2.3,11.9,0.1,0.8,2.3,0.0,0.0,0.4,1.0,"5,009",6.4,5.6,7.7,8.3,9.2,7.9,7.5,9.0,8.9,8.5,9.5,11.5
230-08,atlacomulco,ajoloapan-atlacomulco,ex-m40d,11.300,13,1.1,78.1,0.5,1.8,8.4,3.9,0.9,4.3,0.2,0.0,0.0,0.3,0.5,"4,705",7.5,7.5,8.6,8.6,8.5,7.8,8.4,9.2,7.6,7.9,9.0,9.4
230-09,atlacomulco,pachuca-atlacomulco,ex-m40d,11.300,236,0.5,73.2,0.4,0.9,4.2,5.3,2.2,6.7,3.0,0.3,0.1,2.7,0.5,"86,003",8.4,7.8,8.7,9.0,8.3,7.4,8.0,8.2,7.5,8.2,8.0,10.5
230-10,atlacomulco,tulancingo-atlacomulco,ex-m40d,11.300,192,0.3,57.8,0.5,1.4,4.1,5.1,1.6,5.9,3.2,0.1,0.1,19.8,0.1,"70,085",8.8,7.2,8.0,8.9,8.2,7.3,8.4,8.9,7.7,8.2,8.2,10.2
230-11,atlacomulco,sahagún-atlacomulco,ex-m40d,11.300,23,0.2,19.5,0.1,0.3,1.2,4.1,2.5,21.6,4.3,1.2,0.8,44.1,0.1,"8,461",6.9,6.7,7.2,7.0,7.5,9.3,8.5,9.7,8.2,8.2,8.4,12.4
230-12,atlacomulco,calpulalpan-atlacomulco,ex-m40d,11.300,19,0.5,63.2,0.6,0.4,5.5,4.5,1.5,14.1,3.0,0.2,0.0,6.4,0.1,"6,788",8.8,7.8,8.2,9.5,7.3,8.1,8.5,9.5,6.7,7.6,7.4,10.6
230-13,atlacomulco,sanctórum-atlacomulco,ex-m40d,11.300,173,0.4,54.0,0.4,1.0,5.7,6.6,2.0,15.7,6.3,1.3,0.1,6.4,0.1,"63,035",8.7,6.6,7.5,8.2,7.7,7.4,8.6,9.6,8.3,8.0,8.4,11.0
230-14,atlacomulco,san martín texmelucan-atlacomulco,ex-m40d,11.300,537,0.5,51.3,0.4,2.7,4.3,4.3,1.9,17.1,3.5,1.0,0.2,11.1,1.7,"195,858",9.0,6.8,7.7,8.8,8.0,7.5,8.4,8.8,7.6,8.5,8.4,10.5
231-01,acambay,atlacomulco-acambay,ex-m40d,13.000,597,0.6,62.3,0.3,2.7,6.5,3.7,1.3,14.9,4.2,0.2,0.0,1.7,1.6,"217,930",7.8,7.2,8.6,8.3,8.3,7.7,8.4,9.0,7.8,8.3,9.2,9.4
231-02,acambay,jilotepec-acambay,ex-m40d,13.000,106,0.4,78.7,0.3,3.7,5.9,2.1,0.3,2.0,0.6,0.0,0.0,0.1,5.9,"38,779",8.1,7.5,7.9,7.8,8.0,8.1,8.7,8.6,8.2,9.2,8.3,9.6
231-03,acambay,querétaro-acambay,ex-m40d,13.000,275,0.5,79.1,0.2,1.2,4.5,3.2,1.1,7.1,1.0,0.0,0.0,0.4,1.7,"100,526",7.6,7.0,8.3,8.2,7.9,7.7,9.9,8.0,7.1,9.4,8.1,10.8
231-04,acambay,tula ii-acambay,ex-m40d,13.000,9,0.3,88.7,0.4,0.1,4.9,0.4,0.0,0.1,0.6,0.0,0.0,0.0,4.5,"3,419",7.2,8.3,8.3,8.5,8.3,7.0,8.3,7.3,7.9,9.5,9.6,9.8
231-05,acambay,tula i-acambay,ex-m40d,13.000,28,0.3,71.2,0.7,0.2,9.2,5.5,5.5,4.4,1.6,0.0,0.0,0.7,0.7,"10,280",8.4,7.2,8.9,10.2,8.3,8.0,8.3,8.5,7.4,8.7,8.0,8.1
231-06,acambay,atitalaquia-acambay,ex-m40d,13.000,7,0.2,60.1,0.4,0.4,5.1,14.6,0.7,2.4,11.6,0.0,0.0,3.3,1.2,"2,668",8.4,6.6,7.3,7.9,8.1,8.3,9.3,10.0,8.4,10.5,7.3,7.9
231-07,acambay,apaxco-acambay,ex-m40d,13.000,3,0.4,83.2,0.4,0.0,5.7,7.6,0.3,0.2,0.6,0.0,0.0,0.0,1.6,963,6.9,5.6,6.9,8.8,10.5,8.0,8.6,8.2,7.8,10.0,8.1,10.6
231-08,acambay,ajoloapan-acambay,ex-m40d,13.000,4,0.2,87.7,0.3,0.1,6.7,1.9,0.3,2.7,0.0,0.0,0.0,0.0,0.1,"1,617",7.7,7.2,8.1,7.8,7.9,7.9,8.8,9.6,7.5,9.9,8.5,9.1
231-09,acambay,pachuca-acambay,ex-m40d,13.000,24,0.6,84.2,0.5,0.5,5.2,3.0,1.1,4.4,0.3,0.0,0.0,0.1,0.1,"8,658",8.1,8.2,8.3,9.2,8.8,7.4,8.7,7.2,7.1,8.7,8.0,10.3
231-10,acambay,tulancingo-acambay,ex-m40d,13.000,16,0.4,78.6,0.7,0.3,6.3,6.3,0.8,5.3,0.7,0.0,0.0,0.5,0.1,"5,978",8.6,6.7,8.4,9.9,9.0,7.5,8.7,9.2,6.7,8.5,7.7,9.1
231-11,acambay,sahagún-acambay,ex-m40d,13.000,1,0.0,70.4,1.4,0.3,3.1,2.7,1.4,18.0,0.7,0.0,0.0,1.7,0.3,295,10.8,8.1,5.4,7.5,8.5,6.8,8.5,11.5,9.2,9.8,6.1,7.8
231-12,acambay,calpulalpan-acambay,ex-m40d,13.000,2,0.5,58.5,0.1,0.0,5.1,8.9,2.4,22.8,1.4,0.0,0.0,0.3,0.0,777,7.6,6.9,9.1,10.3,7.5,8.1,8.1,7.9,7.2,7.9,9.9,9.5
231-13,acambay,sanctórum-acambay,ex-m40d,13.000,12,0.1,55.8,0.4,0.3,10.1,6.4,4.2,20.0,2.3,0.0,0.0,0.4,0.0,"4,542",8.7,8.0,8.7,10.1,9.0,8.3,8.7,7.2,6.8,7.5,7.0,10.0
231-14,acambay,san martín texmelucan-acambay,ex-m40d,13.000,36,0.4,44.5,0.5,1.3,5.5,4.9,1.1,14.3,2.5,0.1,0.0,1.4,23.5,"13,102",7.0,7.3,8.8,8.2,8.7,6.6,9.7,7.6,7.1,10.0,8.4,10.6
232-01,jilotepec,atlacomulco-jilotepec,ex-m40d,48.700,251,0.4,72.2,0.2,0.7,5.2,2.3,0.4,4.1,1.2,0.2,0.0,9.0,4.1,"91,530",8.3,7.0,7.7,8.3,8.0,7.6,8.0,8.1,8.4,8.7,9.5,10.4
232-02,jilotepec,acambay-jilotepec,ex-m40d,48.700,124,0.5,80.2,0.4,3.2,5.3,2.3,0.2,1.4,0.3,0.0,0.0,0.1,6.1,"45,144",7.4,6.6,8.2,8.4,8.0,8.4,8.4,9.2,8.5,8.6,8.2,10.1
232-03,jilotepec,querétaro-jilotepec,ex-m40d,48.700,963,0.9,71.7,0.2,0.9,4.6,6.9,0.4,8.2,0.6,0.0,0.5,1.6,3.5,"351,563",8.2,7.9,8.4,8.1,8.4,8.1,8.3,9.0,8.6,8.5,8.0,8.5
232-04,jilotepec,tula ii-jilotepec,ex-m40d,48.700,227,1.2,94.1,0.2,0.6,2.5,0.4,0.0,0.1,0.3,0.0,0.0,0.0,0.6,"82,764",8.0,7.7,8.3,8.4,8.4,8.1,8.4,8.5,8.0,8.6,8.2,9.4
232-05,jilotepec,tula i-jilotepec,ex-m40d,48.700,283,1.2,73.8,0.4,1.8,10.0,7.8,0.4,2.1,1.3,0.0,0.0,0.8,0.4,"103,289",7.9,7.3,8.5,9.1,8.7,8.3,8.4,8.3,7.7,8.4,8.1,9.3
232-06,jilotepec,atitalaquia-jilotepec,ex-m40d,48.700,67,1.2,63.4,0.5,0.3,3.5,7.1,6.0,3.5,13.2,0.0,0.0,0.9,0.4,"24,473",9.0,7.8,8.7,9.4,9.4,7.8,8.4,8.3,7.7,7.6,7.7,8.2
232-07,jilotepec,apaxco-jilotepec,ex-m40d,48.700,18,0.9,88.5,0.1,0.0,2.4,4.2,0.0,0.1,1.9,0.0,0.0,0.2,1.7,"6,543",6.5,6.3,7.4,9.4,8.8,8.3,7.9,7.9,8.3,8.7,9.1,11.4
232-08,jilotepec,ajoloapan-jilotepec,ex-m40d,48.700,16,1.4,91.2,0.4,0.2,4.0,1.3,0.1,1.0,0.2,0.0,0.0,0.1,0.1,"5,817",7.4,7.6,9.0,8.3,9.7,9.0,8.3,8.2,7.4,8.1,8.2,8.8
232-09,jilotepec,pachuca-jilotepec,ex-m40d,48.700,105,0.5,86.0,0.5,0.6,5.9,2.9,0.2,2.3,0.6,0.0,0.0,0.3,0.2,"38,285",8.1,7.6,8.7,8.8,8.7,8.1,8.6,8.1,7.9,8.3,8.0,9.1
232-10,jilotepec,tulancingo-jilotepec,ex-m40d,48.700,48,0.4,83.8,0.6,0.4,6.4,3.0,0.4,2.0,1.3,0.0,0.0,1.6,0.1,"17,513",8.5,7.3,8.1,8.9,8.4,7.3,8.1,9.1,7.9,8.2,8.3,9.9
232-11,jilotepec,sahagún-jilotepec,ex-m40d,48.700,4,0.3,69.8,0.5,0.0,2.9,7.8,1.4,13.3,3.0,0.0,0.0,0.9,0.1,"1,499",8.7,7.7,9.1,9.5,9.0,7.5,7.7,8.6,8.0,9.0,6.6,8.6
232-12,jilotepec,calpulalpan-jilotepec,ex-m40d,48.700,7,0.2,60.1,0.1,0.2,3.3,2.2,0.4,24.0,3.6,0.0,0.0,5.9,0.0,"2,490",6.8,6.7,8.0,8.3,10.2,8.9,8.9,7.5,7.3,7.6,10.4,9.4
232-13,jilotepec,sanctórum-jilotepec,ex-m40d,48.700,26,0.3,71.4,0.4,0.5,5.8,2.3,1.4,9.1,2.8,0.6,0.2,5.2,0.0,"9,628",9.1,7.2,7.8,9.5,8.3,7.9,8.0,8.4,7.2,7.6,8.9,10.1
232-14,jilotepec,san martín texmelucan-jilotepec,ex-m40d,48.700,66,0.3,52.0,0.2,0.9,4.6,3.1,1.7,22.8,5.2,0.1,0.0,3.4,5.7,"24,010",8.0,6.7,7.8,8.3,8.1,7.6,8.0,8.7,8.6,9.0,9.1,10.1
