index,tollbooth_name,direction,road,km,tdpa,M,A,AR,B,C2,C3,C4,C5,C6,C7,C8,C9,VNC,vta,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
203-01,san alejo tejocotal,ent. tulancingo-venta grande,132d,112.500,"9,922",1.2,70.5,0.3,5.0,3.1,4.0,1.0,5.9,2.3,0.3,0.0,6.4,0.0,"3,621,681",7.9,6.8,7.9,9.9,8.3,7.4,8.9,8.9,7.5,7.9,8.8,9.8
203-02,san alejo tejocotal,ent. tulancingo-san alejo,132d,112.500,"3,467",1.2,84.5,0.5,0.3,3.9,4.4,0.6,1.9,2.1,0.0,0.0,0.6,0.0,"1,265,537",8.6,7.5,8.2,8.7,8.9,7.8,8.5,8.6,7.8,8.1,8.3,9.0
203-03,san alejo tejocotal,san alejo-venta grande,132d,112.500,"2,484",1.0,79.6,0.5,6.1,4.7,3.4,0.8,2.0,1.2,0.1,0.0,0.6,0.0,"906,781",7.6,7.2,7.9,8.7,8.2,8.1,9.1,8.8,8.0,8.1,8.5,9.8
204,totomoxtle,totomoxtle-ent. el pital,d,181.361,"2,662",2.1,76.0,0.0,2.2,3.7,3.6,0.7,7.4,1.8,0.0,0.0,2.5,0.0,"971,730",7.9,6.7,8.6,11.4,8.8,7.8,9.6,9.8,7.9,6.3,6.7,8.5
205-01,las choapas,ent. las choapas-nvo. sacrificio,187d,16.800,"2,952",0.5,35.4,0.0,4.9,6.0,10.3,1.3,21.3,4.0,0.5,0.3,15.5,0.0,"1,077,315",8.8,7.4,8.7,8.7,8.4,8.2,8.2,8.4,7.6,7.8,8.1,9.7
205-02,las choapas,ent. las choapas-ent. las choapas ii,187d,16.800,"1,787",4.7,82.9,0.0,1.5,4.8,2.3,0.2,3.0,0.3,0.0,0.0,0.3,0.0,"652,347",8.8,7.7,8.4,7.8,8.2,7.6,7.8,8.1,7.0,9.7,8.7,10.2
205-03,las choapas,ent. las choapas ii-nvo. sacrificio,187d,16.800,56,2.3,65.7,0.0,12.1,4.7,9.6,0.3,3.3,1.0,0.1,0.0,0.9,0.0,"20,424",7.9,7.7,8.0,9.0,8.8,9.8,8.4,8.7,7.5,6.5,8.5,9.2
206-01,malpasito,nvo. sacrificio-raudales,187d,128.000,"4,928",0.7,51.0,0.0,4.3,7.3,7.7,0.9,14.9,2.7,0.3,0.2,10.0,0.0,"1,798,853",7.9,6.6,7.7,8.1,7.5,7.2,7.9,8.2,7.2,9.3,10.1,12.3
206-02,malpasito,malpasito-ent. rómulo calzada,187d,128.000,49,5.7,82.6,0.0,2.1,4.0,1.5,0.5,2.3,1.2,0.0,0.0,0.1,0.0,"17,737",8.2,6.9,8.3,9.1,8.3,7.6,8.6,9.0,7.7,8.4,8.8,9.1
206-03,malpasito,ent. rómulo calzada-ocuilapa,187d,128.000,362,7.8,86.4,0.0,0.5,3.9,1.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,"132,022",8.9,6.8,7.3,7.4,7.4,7.1,8.0,8.3,7.1,9.3,10.1,12.3
207,ocozocoautla,ent. raudales-ocozocoautla,187d,182.200,"5,120",0.6,55.7,0.0,4.2,6.9,6.8,0.8,13.2,2.4,0.3,0.2,8.9,0.0,"1,868,971",8.5,7.2,8.3,8.6,8.2,7.8,8.5,8.8,7.8,7.9,8.3,10.1
208,tepotzotlán,tepalcapa-tepeji del río,057d,43.010,"60,080",0.9,71.0,0.0,4.0,5.3,3.7,0.4,11.6,0.7,0.1,0.1,2.2,0.0,"21,929,147",8.2,7.5,8.2,8.5,8.2,7.9,8.6,8.5,8.0,8.7,8.5,9.2
209-01,jorobas,jorobas-tepeji del río,057d,56.280,"2,340",0.8,61.4,0.0,3.3,6.2,6.1,0.9,14.8,2.4,0.1,0.1,3.9,0.0,"853,920",10.6,7.1,7.8,7.3,7.6,7.5,7.8,7.5,7.1,7.8,9.7,12.2
209-02,jorobas,jorobas-zumpango circuito mexiquense,057d,56.280,"16,088",0.5,61.1,0.0,5.0,5.5,6.3,0.9,14.9,2.3,0.2,0.0,3.3,0.0,"5,872,015",7.9,7.1,8.2,8.3,8.3,7.9,8.4,8.7,8.0,8.7,8.7,9.8
210,polotitlán,tepeji-polotitlán,057d,133.050,673,0.5,83.4,0.0,1.9,4.4,3.7,0.4,3.3,1.3,0.1,0.0,1.0,0.0,"245,475",7.3,7.8,10.0,10.4,8.6,7.5,9.1,8.6,8.3,7.2,7.2,8.0
211-01,palmillas,tepeji del río-palmillas,057d,147.917,"41,928",0.5,59.5,0.0,3.1,6.3,4.8,0.7,18.8,1.8,0.3,0.1,4.1,0.0,"15,303,551",8.0,7.4,8.3,8.5,8.5,8.1,8.5,8.6,8.0,8.6,8.4,9.1
211-02,palmillas,tepeji del río-palmillas,057d,146.500,"13,484",0.3,56.4,0.0,4.6,4.3,6.8,0.8,18.0,2.4,0.3,0.0,6.1,0.0,"4,921,516",8.2,7.3,8.2,8.3,7.8,7.5,8.4,8.1,7.5,9.0,8.9,10.8
212,ixtapaluca,chalco panasonic-méxico,150d,31.900,"15,154",3.7,88.5,0.0,0.5,3.5,1.8,0.1,1.7,0.1,0.0,0.0,0.1,0.0,"5,531,030",8.9,7.8,8.7,8.6,9.0,8.7,9.1,8.4,8.1,8.5,6.6,7.6
213,chalco,méxico-chalco,150d,32.000,"39,820",1.0,91.1,0.0,2.5,2.6,1.3,0.0,1.3,0.1,0.0,0.0,0.1,0.0,"14,534,319",8.8,7.7,8.4,8.0,8.5,8.1,8.5,8.4,8.3,8.5,8.1,8.7
214,san marcos,méxico-río frío,150d,33.300,"33,948",0.6,74.9,0.0,5.1,5.2,3.6,0.3,7.0,0.6,0.1,0.1,2.5,0.0,"12,390,858",8.1,7.1,8.0,8.4,8.0,7.5,8.6,8.7,7.9,9.0,8.7,10.0
215,san marcos bis,méxico-circuito exterior mexiquense,150d,33.300,"8,247",0.7,92.1,0.0,0.1,2.2,1.6,0.1,2.2,0.3,0.0,0.0,0.7,0.0,"3,010,165",8.3,7.4,8.2,7.8,8.2,7.9,8.5,8.3,8.1,9.0,9.0,9.3
216,san martín texmelucan,río frío-puebla,150d,91.000,"53,156",0.8,69.4,0.0,4.7,4.7,4.4,0.5,10.1,1.2,0.2,0.1,3.9,0.0,"19,402,120",8.0,7.3,8.1,8.3,8.2,7.9,8.7,8.5,7.8,8.9,8.6,9.7
217,querétaro,querétaro-celaya,045d,7.000,"15,146",0.4,65.7,0.0,3.7,6.8,5.0,0.6,12.7,1.4,0.5,0.1,3.1,0.0,"5,528,215",8.5,7.7,8.6,8.4,8.4,7.9,8.2,8.4,7.8,8.8,8.4,8.9
218-01,querétaro bis,querétaro-ent. lib. suroeste de querétaro,045d,7.000,"13,871",1.3,77.9,0.0,1.5,4.3,3.3,0.3,8.8,1.4,0.0,0.0,1.2,0.0,"5,062,866",11.5,10.5,11.9,6.7,1.5,1.5,9.1,9.6,9.4,9.8,9.6,8.9
218-02,querétaro bis,ent. lib.,045d,7.000,"7,567",0.4,61.0,0.0,0.8,6.2,3.3,0.6,18.8,2.1,0.3,0.1,6.4,0.0,"2,762,056",7.4,7.0,7.7,7.3,7.6,7.5,9.0,9.3,9.2,8.8,9.4,9.8
219,apaseo,apaseo-celaya,045d,24.000,"12,969",0.4,54.0,0.0,4.3,4.8,6.9,1.0,18.8,2.7,0.5,0.1,6.5,0.0,"4,733,852",7.8,7.1,7.9,8.3,8.0,7.7,8.5,8.5,7.8,8.7,9.0,10.7
220,villagrán,celaya-villagrán,045d,63.000,"1,070",0.6,78.7,0.0,1.4,3.7,4.5,0.6,8.0,1.5,0.0,0.0,1.0,0.0,"390,409",8.4,7.8,8.6,8.2,8.4,7.9,7.9,7.6,7.5,9.5,8.6,9.6
221-01,salamanca,celaya-irapuato,045d,83.250,"12,561",0.3,55.7,0.0,3.7,7.0,7.5,0.7,17.4,2.1,0.3,0.0,5.3,0.0,"4,584,819",8.1,7.4,8.3,8.2,8.3,8.0,8.2,8.4,7.7,8.8,8.9,9.7
221-02,salamanca,celaya-salamanca,045d,83.250,"1,386",0.6,84.6,0.0,0.3,3.6,4.6,0.2,5.4,0.4,0.0,0.0,0.3,0.0,"506,060",7.9,7.7,8.2,7.9,8.2,7.9,8.2,8.4,7.5,9.1,8.8,10.2
221-03,salamanca,salamanca-irapuato,045d,83.250,"1,726",1.1,88.7,0.0,0.4,3.1,2.2,0.2,3.9,0.2,0.0,0.0,0.2,0.0,"629,943",8.2,7.1,8.5,7.5,8.1,8.4,8.2,8.4,7.5,9.2,8.9,10.0
222-01,cerro gordo,celaya-ent. cerro gordo,045d,78.900,"15,134",0.4,59.5,0.0,2.4,5.7,5.0,0.7,18.1,2.0,0.5,0.1,5.6,0.0,"5,523,904",8.1,7.6,8.4,8.3,8.4,7.9,8.3,8.5,7.8,8.7,8.6,9.4
222-02,cerro gordo,ent. cerro gordo-irapuato,045d,78.900,152,0.3,54.3,0.0,2.6,6.8,4.7,0.5,17.6,1.4,0.7,0.0,11.1,0.0,"55,502",8.3,7.4,8.7,8.0,8.1,8.3,8.4,8.6,7.9,8.7,8.7,8.9
222-03,cerro gordo,ent. cerro gordo-salamanca,045d,78.900,114,1.5,90.5,0.0,0.1,3.5,3.1,0.1,0.8,0.2,0.0,0.0,0.2,0.0,"41,457",8.4,7.2,8.6,7.6,7.9,7.5,8.1,8.2,7.3,9.5,9.2,10.5
223,ixtenco,amozoc-ixtenco,140d,1.000,"11,483",0.6,73.4,0.1,5.2,4.4,3.6,0.5,7.4,0.8,0.3,0.0,2.5,1.2,"4,191,177",8.0,7.3,8.2,8.3,8.3,8.0,8.7,9.0,8.0,8.5,8.4,9.3
224-01,audi,ixtenco-audi,140d,35.600,"2,054",0.4,67.1,0.7,9.7,2.8,1.4,0.5,14.6,0.8,0.1,0.0,0.9,1.0,"749,546",8.3,7.5,8.7,7.8,8.3,8.3,8.9,8.2,8.1,9.0,8.5,8.4
224-02,audi,audi-cuapiaxtla,140d,35.600,118,0.0,28.5,0.2,0.1,8.5,5.0,1.7,36.5,5.9,0.5,0.0,13.1,0.0,"43,042",8.3,7.5,8.0,6.9,8.2,8.3,8.6,10.0,9.0,8.4,8.6,8.2
224-03,audi,audi-oriental,140d,35.600,29,0.1,33.9,0.1,0.8,7.9,6.0,2.6,20.5,8.9,1.3,0.0,17.9,0.0,"10,746",9.1,8.8,7.4,7.1,6.7,9.2,7.0,8.5,16.3,7.2,5.9,6.8
225-01,cuapiaxtla,ixtenco-oriental,140d,40.000,"6,693",0.6,75.1,0.1,3.6,4.0,3.7,0.5,6.0,0.7,0.4,0.1,3.1,2.1,"2,442,880",8.0,7.1,8.1,8.6,8.3,7.9,8.7,9.1,7.9,8.4,8.2,9.7
225-02,cuapiaxtla,ixtenco-cuapiaxtla,140d,40.000,"1,750",0.5,64.6,0.7,0.6,6.7,6.3,1.0,10.6,2.4,0.2,0.0,4.6,1.8,"638,605",7.7,7.1,8.0,8.1,8.1,8.0,8.9,8.9,8.1,8.6,8.8,9.7
225-03,cuapiaxtla,cuapiaxtla-oriental,140d,40.000,"6,355",0.5,63.1,0.2,5.3,4.5,4.1,1.1,8.1,3.0,0.6,0.1,7.0,2.4,"2,319,552",8.2,7.0,7.9,8.9,8.1,7.8,8.8,9.0,7.8,8.1,8.4,10.0
226-01,cantona,oriental-perote,140d,81.000,"7,483",0.5,59.5,0.2,4.4,3.9,5.1,1.2,11.3,3.2,0.9,0.1,8.8,0.9,"2,731,176",8.1,7.0,7.9,8.9,8.0,7.7,8.8,9.3,7.9,8.1,8.2,10.1
226-02,cantona,oriental-cantona,140d,81.000,108,1.4,71.0,0.6,0.7,6.6,5.5,0.5,3.3,1.4,0.0,0.1,5.3,3.6,"39,280",8.8,8.3,8.7,10.0,9.0,8.7,9.9,10.4,8.8,5.9,5.6,5.9
226-03,cantona,cantona-perote,140d,81.000,301,1.3,72.5,0.3,0.3,2.2,0.8,0.1,0.6,0.8,0.0,0.1,0.2,20.8,"109,749",8.7,7.5,7.9,7.4,7.0,6.9,7.9,7.8,6.9,10.4,10.1,11.5
227,perote,libramiento de perote,140d,97.000,"2,006",0.3,35.8,0.2,0.5,8.2,13.5,3.6,17.9,10.1,0.3,0.1,8.4,1.1,"732,174",8.0,7.2,8.2,8.4,8.4,8.1,8.5,9.0,8.4,8.4,8.4,9.0
228-01,matehuala,san luis potosí-saltillo,d,9.600,"15,537",0.1,23.6,0.5,1.7,6.0,3.6,0.9,52.0,4.0,0.4,0.1,7.1,0.0,"5,670,866",8.6,7.4,8.5,8.3,8.3,8.0,8.5,8.4,7.8,8.3,8.2,9.7
228-02,matehuala,san luis potosí-dr. arroyo,d,9.600,62,0.7,68.3,3.4,0.4,14.1,6.2,0.6,3.5,0.9,0.1,0.0,1.8,0.0,"22,689",8.5,7.1,8.0,8.7,7.8,7.1,9.0,9.1,8.3,8.5,8.6,9.3
228-03,matehuala,dr. arroyo-saltillo,d,9.600,57,0.6,67.4,3.3,0.3,14.9,5.8,0.5,3.8,1.0,0.1,0.0,2.3,0.0,"20,692",9.0,7.5,8.4,9.0,7.5,7.3,9.8,8.3,7.4,8.2,7.6,10.0
229-01,atlacomulco,acambay-atlacomulco,m40d,11.300,515,0.4,53.4,0.3,2.5,7.0,4.3,0.8,23.4,2.6,0.2,0.0,3.1,2.0,"187,891",7.5,7.4,8.2,8.4,8.8,8.0,8.4,9.2,8.0,8.1,8.8,9.2
229-02,atlacomulco,jilotepec-atlacomulco,m40d,11.300,359,0.3,63.5,0.2,2.7,6.6,3.7,0.8,8.6,3.2,0.4,0.2,6.6,3.2,"130,974",7.9,7.1,8.1,7.7,8.2,7.9,8.0,8.1,7.7,9.2,9.5,10.6
229-03,atlacomulco,querétaro-atlacomulco,m40d,11.300,"3,212",0.3,48.8,0.1,5.4,5.9,5.4,3.0,20.7,2.8,0.6,0.2,6.1,0.7,"1,172,547",7.9,7.3,8.0,8.4,8.1,7.9,8.4,8.4,7.9,8.8,8.9,10.0
229-04,atlacomulco,tula ii-atlacomulco,m40d,11.300,43,0.5,92.0,0.5,0.3,2.7,1.1,0.1,1.8,0.4,0.0,0.0,0.1,0.5,"15,818",8.5,7.1,8.0,9.0,7.9,7.7,8.5,7.9,7.2,8.4,9.0,10.8
229-05,atlacomulco,tula i-atlacomulco,m40d,11.300,206,0.3,50.1,0.3,1.1,3.8,7.4,2.2,12.8,9.1,0.1,0.1,11.8,0.9,"75,162",8.4,7.1,8.4,9.1,8.1,7.7,8.5,9.2,8.6,8.6,8.0,8.3
229-06,atlacomulco,atitalaquia-atlacomulco,m40d,11.300,58,0.4,35.8,0.4,0.6,2.0,14.6,1.8,7.5,27.2,0.2,0.1,9.3,0.1,"21,107",7.3,6.8,8.1,8.1,9.1,9.4,9.1,7.6,7.4,9.0,8.7,9.4
229-07,atlacomulco,apaxco-atlacomulco,m40d,11.300,20,0.2,63.8,0.5,0.2,2.0,16.3,0.4,2.2,10.7,0.1,0.0,2.3,1.3,"7,237",7.4,6.5,7.9,7.9,8.6,8.0,8.6,7.1,8.7,8.5,9.5,11.3
229-08,atlacomulco,ajoloapan-atlacomulco,m40d,11.300,13,0.4,80.4,0.7,1.3,5.6,4.1,1.7,4.0,0.3,0.1,0.0,0.2,1.2,"4,693",10.5,6.7,8.2,7.9,8.3,7.4,8.6,8.4,7.7,7.9,9.0,9.4
229-09,atlacomulco,pachuca-atlacomulco,m40d,11.300,234,0.6,68.3,0.4,1.0,4.3,7.9,2.3,7.9,2.9,0.3,0.1,3.7,0.3,"85,371",8.3,7.3,8.2,8.9,8.3,7.7,8.6,8.4,7.5,8.2,8.0,10.6
229-10,atlacomulco,tulancingo-atlacomulco,m40d,11.300,199,0.4,56.5,0.5,1.4,4.1,5.1,1.8,6.2,3.2,0.2,0.1,20.4,0.1,"72,680",9.2,6.9,7.4,8.5,7.8,7.6,9.3,9.3,7.4,8.2,8.2,10.2
229-11,atlacomulco,sahagún-atlacomulco,m40d,11.300,27,0.2,17.2,0.2,0.1,1.1,1.4,2.2,17.6,18.1,1.2,1.3,39.3,0.1,"10,012",10.1,6.9,8.7,7.2,9.0,8.3,8.9,6.1,5.7,8.3,8.4,12.4
229-12,atlacomulco,calpulalpan-atlacomulco,m40d,11.300,19,0.3,59.0,0.4,0.7,5.3,4.2,3.2,15.8,3.0,0.2,0.0,7.6,0.3,"6,774",9.5,7.1,7.6,8.4,8.1,9.2,8.5,8.6,7.5,7.6,7.4,10.5
229-13,atlacomulco,sanctórum-atlacomulco,m40d,11.300,193,0.3,51.2,0.4,1.3,5.5,6.4,2.3,18.0,7.1,1.4,0.1,5.9,0.1,"70,411",9.3,6.8,7.4,8.5,7.8,7.3,8.5,9.4,7.8,8.0,8.4,10.8
229-14,atlacomulco,san martín texmelucan-atlacomulco,m40d,11.300,616,0.5,46.9,0.3,3.4,4.5,4.6,2.2,19.5,3.7,0.9,0.2,12.2,1.1,"224,678",8.3,6.6,7.3,8.0,7.9,7.5,8.6,10.0,8.4,8.5,8.4,10.5
230-01,acambay,atlacomulco-acambay,m40d,13.000,634,0.6,60.5,0.3,2.1,6.0,4.0,1.5,16.3,4.2,0.2,0.0,2.1,2.2,"231,360",7.9,7.4,8.5,8.4,8.2,7.7,8.4,8.9,7.6,8.3,9.2,9.5
230-02,acambay,jilotepec-acambay,m40d,13.000,129,0.5,75.9,0.3,9.3,4.6,1.6,0.2,1.5,0.7,0.0,0.0,0.2,5.2,"47,124",7.8,6.8,8.1,7.9,8.6,8.6,8.4,8.4,8.2,9.2,8.3,9.7
230-03,acambay,querétaro-acambay,m40d,13.000,280,0.5,79.5,0.3,1.5,4.5,2.9,1.1,6.7,0.7,0.0,0.0,0.4,1.9,"102,190",8.2,7.2,7.5,7.9,7.5,8.4,8.9,8.0,8.1,9.4,8.1,10.8
230-04,acambay,tula ii-acambay,m40d,13.000,10,0.3,92.1,0.2,0.2,2.8,0.3,0.0,0.1,0.4,0.0,0.0,0.0,3.6,"3,773",8.0,7.1,7.2,8.1,8.2,9.0,8.5,8.2,6.8,9.5,9.6,9.8
230-05,acambay,tula i-acambay,m40d,13.000,27,0.4,75.2,0.8,0.4,8.3,5.5,2.5,3.9,1.3,0.0,0.0,0.9,0.8,"10,023",8.4,7.0,9.1,9.2,8.5,8.3,8.9,8.5,7.4,8.7,8.0,8.0
230-06,acambay,atitalaquia-acambay,m40d,13.000,7,0.4,58.5,0.9,0.2,5.2,12.3,1.0,3.0,17.5,0.0,0.0,0.3,0.7,"2,609",9.1,7.6,7.9,8.2,8.2,7.8,8.0,9.5,7.9,10.5,7.3,8.0
230-07,acambay,apaxco-acambay,m40d,13.000,4,0.8,64.6,1.7,0.0,6.6,19.4,0.8,0.6,3.3,0.0,0.0,0.0,2.2,"1,421",6.3,6.3,7.7,8.2,9.8,9.1,7.7,8.0,8.0,10.0,8.2,10.7
230-08,acambay,ajoloapan-acambay,m40d,13.000,5,0.1,87.1,0.5,0.2,7.5,1.4,0.7,1.9,0.1,0.0,0.0,0.0,0.5,"1,698",10.5,6.7,7.9,8.3,8.9,8.7,8.0,6.9,6.8,9.8,8.5,9.0
230-09,acambay,pachuca-acambay,m40d,13.000,24,0.3,81.7,0.4,0.7,7.0,2.9,1.6,4.8,0.3,0.0,0.0,0.1,0.2,"8,657",8.6,7.3,7.5,8.7,8.6,8.1,8.7,7.8,7.9,8.8,8.0,10.0
230-10,acambay,tulancingo-acambay,m40d,13.000,18,0.4,78.1,0.6,0.4,6.0,4.7,1.4,6.1,1.7,0.0,0.0,0.5,0.1,"6,633",9.0,6.8,8.2,8.8,8.9,8.2,9.0,8.7,6.9,8.5,7.7,9.3
230-11,acambay,sahagún-acambay,m40d,13.000,1,0.6,45.0,0.3,0.6,1.0,2.6,6.5,39.0,0.3,0.0,0.0,3.5,0.6,310,8.1,4.5,10.6,6.1,7.7,13.9,10.6,8.7,6.8,9.7,5.5,7.8
230-12,acambay,calpulalpan-acambay,m40d,13.000,2,2.7,59.4,0.9,0.0,4.6,9.1,1.4,19.5,2.3,0.0,0.0,0.1,0.0,888,7.2,6.4,6.5,8.4,8.0,10.5,9.0,8.7,8.0,8.0,9.8,9.5
230-13,acambay,sanctórum-acambay,m40d,13.000,12,0.3,60.8,0.4,1.0,7.4,6.6,3.0,15.8,4.0,0.1,0.0,0.3,0.3,"4,297",11.4,7.2,7.5,8.9,8.1,6.9,9.6,8.8,7.2,7.5,7.0,9.9
230-14,acambay,san martín texmelucan-acambay,m40d,13.000,39,0.3,43.2,0.4,2.1,5.5,5.0,1.4,14.2,2.6,0.1,0.0,1.2,24.0,"14,278",9.1,7.1,7.1,7.3,7.4,8.2,9.1,8.7,7.0,9.9,8.4,10.7
231-01,jilotepec,atlacomulco-jilotepec,m40d,48.700,355,0.1,68.5,0.2,2.6,6.3,3.4,0.9,4.5,1.3,0.1,0.0,8.8,3.3,"129,505",7.2,6.8,8.0,8.1,8.5,7.8,8.4,8.6,7.9,8.7,9.5,10.5
231-02,jilotepec,acambay-jilotepec,m40d,48.700,155,0.6,77.2,0.2,8.2,5.7,1.4,0.2,1.3,0.2,0.0,0.0,0.1,4.9,"56,437",9.2,6.4,7.5,7.6,9.1,7.9,8.0,8.1,9.3,8.6,8.2,10.1
231-03,jilotepec,querétaro-jilotepec,m40d,48.700,904,1.1,70.7,0.2,1.3,4.8,4.6,0.7,10.4,1.0,0.1,0.5,1.3,3.3,"330,096",8.3,7.8,8.7,8.1,8.8,8.5,8.3,8.4,8.1,8.5,8.0,8.5
231-04,jilotepec,tula ii-jilotepec,m40d,48.700,226,1.3,94.5,0.2,1.0,2.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.5,"82,444",8.5,7.7,8.3,8.3,8.2,7.9,8.6,8.5,7.8,8.6,8.2,9.4
231-05,jilotepec,tula i-jilotepec,m40d,48.700,278,1.1,77.0,0.4,2.3,8.1,6.4,0.3,2.5,1.2,0.0,0.0,0.5,0.2,"101,464",8.7,7.7,8.7,9.0,8.3,8.0,8.2,8.3,7.5,8.4,8.1,9.1
231-06,jilotepec,atitalaquia-jilotepec,m40d,48.700,33,5.8,31.2,0.9,2.9,7.3,12.6,8.7,4.1,25.7,0.0,0.0,0.3,0.5,"12,213",15.3,10.8,8.1,7.3,6.8,7.2,6.6,7.0,7.1,7.5,7.7,8.6
231-07,jilotepec,apaxco-jilotepec,m40d,48.700,23,2.2,79.3,0.3,0.0,3.7,6.1,0.2,0.8,5.5,0.0,0.0,0.1,1.8,"8,426",8.0,7.0,8.0,6.9,8.3,7.6,8.0,9.1,8.1,8.7,9.1,11.2
231-08,jilotepec,ajoloapan-jilotepec,m40d,48.700,16,0.6,91.8,0.3,0.4,3.0,1.4,0.2,1.8,0.1,0.0,0.0,0.0,0.4,"5,792",8.5,7.5,8.7,8.5,8.9,7.8,8.1,8.5,8.5,8.1,8.2,8.7
231-09,jilotepec,pachuca-jilotepec,m40d,48.700,103,0.5,83.7,0.4,0.5,6.5,3.8,0.3,3.3,0.5,0.0,0.0,0.3,0.2,"37,462",8.4,7.5,8.5,8.9,8.5,7.8,8.5,8.7,7.8,8.3,8.0,9.1
231-10,jilotepec,tulancingo-jilotepec,m40d,48.700,53,0.5,81.4,0.5,0.6,6.6,3.1,0.1,2.4,1.5,0.0,0.0,3.1,0.2,"19,167",8.4,7.0,8.3,9.2,8.6,7.5,8.6,8.9,7.1,8.2,8.3,9.9
231-11,jilotepec,sahagún-jilotepec,m40d,48.700,5,0.7,61.4,0.2,1.2,2.2,3.6,1.8,15.7,4.8,0.0,0.1,7.2,1.1,"1,816",6.2,6.4,10.2,10.7,10.0,10.4,8.5,7.4,5.9,9.0,6.7,8.6
231-12,jilotepec,calpulalpan-jilotepec,m40d,48.700,7,0.1,71.6,0.4,1.1,3.5,1.9,0.5,12.4,1.9,0.0,0.0,6.5,0.1,"2,415",7.5,8.0,7.4,9.1,8.9,8.7,8.6,7.8,6.9,7.6,10.4,9.1
231-13,jilotepec,sanctórum-jilotepec,m40d,48.700,28,0.4,67.5,0.3,1.9,6.1,3.4,1.7,10.2,2.5,0.5,0.2,5.3,0.0,"10,243",8.7,6.5,7.7,9.3,8.0,7.8,9.0,9.1,7.5,7.5,8.9,10.0
231-14,jilotepec,san martín texmelucan-jilotepec,m40d,48.700,81,0.4,44.9,0.3,1.6,3.6,3.2,1.9,26.4,4.6,0.2,0.1,7.4,5.4,"29,643",8.2,7.3,7.6,7.8,7.5,7.9,8.0,9.0,8.3,9.0,9.1,10.3
232-01,querétaro,atlacomulco-querétaro,m40d,55.000,"3,243",0.3,48.7,0.1,5.3,5.7,5.2,1.2,22.6,1.3,0.3,0.1,8.2,1.0,"1,183,751",8.2,7.2,7.8,8.3,8.0,7.8,8.4,8.7,7.9,8.7,9.2,9.8
232-02,querétaro,acambay-querétaro,m40d,55.000,311,0.5,80.3,0.2,2.2,4.7,3.0,0.8,6.0,0.3,0.0,0.0,0.4,1.6,"113,682",10.6,6.4,7.7,7.7,8.6,7.2,9.4,8.1,7.9,8.0,8.8,9.6
232-03,querétaro,jilotepec-querétaro,m40d,55.000,825,1.3,64.5,0.2,3.7,5.3,5.6,1.0,11.8,0.5,0.1,0.1,2.2,3.7,"300,975",8.6,7.6,8.6,8.2,8.4,8.4,8.5,8.4,7.7,8.7,8.5,8.4
232-04,querétaro,tula ii-querétaro,m40d,55.000,281,0.8,89.0,0.3,0.2,1.9,1.7,0.1,2.1,0.8,0.0,0.0,0.1,3.0,"102,692",8.7,7.9,8.3,8.7,8.4,8.1,8.6,8.4,7.7,8.2,8.3,8.7
232-05,querétaro,tula i-querétaro,m40d,55.000,703,0.4,58.1,0.5,1.1,3.7,5.8,1.1,12.5,5.1,0.3,0.1,10.3,1.0,"256,768",8.1,7.5,9.0,9.2,8.5,8.2,8.5,8.7,7.9,8.3,8.0,8.1
232-06,querétaro,atitalaquia-querétaro,m40d,55.000,258,0.4,38.0,0.4,0.3,2.6,14.0,2.6,10.9,19.8,0.6,0.1,9.8,0.5,"94,156",9.0,8.1,8.4,8.2,8.5,8.5,8.4,7.8,6.9,8.9,8.4,8.9
232-07,querétaro,apaxco-querétaro,m40d,55.000,65,0.6,72.7,0.5,0.2,2.6,8.5,2.3,4.7,5.0,0.1,0.0,2.1,0.7,"23,640",7.1,6.1,6.9,6.8,7.6,7.7,8.4,10.5,11.5,8.7,8.8,9.9
232-08,querétaro,ajoloapan-querétaro,m40d,55.000,54,0.4,74.2,0.4,1.8,5.7,4.3,1.3,9.4,1.0,0.0,0.0,0.9,0.6,"19,680",9.1,7.5,8.5,8.3,8.5,7.9,8.1,7.8,8.1,8.7,8.7,8.8
232-09,querétaro,pachuca-querétaro,m40d,55.000,999,0.4,63.2,0.4,3.0,3.9,5.2,1.5,15.3,2.5,0.3,0.1,3.9,0.3,"364,568",8.5,7.7,8.5,8.5,8.5,7.9,8.6,8.5,7.8,8.4,8.0,9.1
232-10,querétaro,tulancingo-querétaro,m40d,55.000,652,0.5,58.4,0.5,1.8,3.5,7.3,2.5,8.9,6.3,0.4,0.1,9.6,0.2,"238,041",8.9,7.1,7.9,8.6,8.1,7.6,9.2,9.2,7.6,8.4,8.4,9.0
232-11,querétaro,sahagún-querétaro,m40d,55.000,119,0.1,17.1,0.1,0.4,2.3,2.5,5.3,41.1,8.6,1.2,0.2,21.0,0.1,"43,301",8.3,7.9,8.9,8.0,8.7,8.8,8.8,8.7,7.6,8.5,8.4,7.4
232-12,querétaro,calpulalpan-querétaro,m40d,55.000,125,0.2,42.9,0.4,0.6,3.9,6.1,3.5,24.2,5.5,0.4,0.1,12.0,0.2,"45,550",8.5,7.4,8.1,8.4,8.9,8.4,8.9,8.7,7.6,8.1,8.2,8.8
